artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify
,,1,253813,FALSE,https://api.spotify.com/v1/tracks/0JEqGkvUiMTQmFY6sgL9kg,0JEqGkvUiMTQmFY6sgL9kg,FALSE,No One,0,NA,4,track,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,album,,,https://api.spotify.com/v1/albums/0neqylYFL6s6Ikdf3UFmUo,0neqylYFL6s6Ikdf3UFmUo,,As I Am,2007-11-09,day,14,album,spotify:album:0neqylYFL6s6Ikdf3UFmUo,https://open.spotify.com/album/0neqylYFL6s6Ikdf3UFmUo,USJAY0700190,https://open.spotify.com/track/0JEqGkvUiMTQmFY6sgL9kg
,,1,258826,FALSE,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,4E6cwWJWZw2zWf7VFbH7wf,FALSE,Love Song,78,https://p.scdn.co/mp3-preview/3089e39410c2e15ecb7a35a9afcff2de9bb9414a?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,album,,,https://api.spotify.com/v1/albums/2Z9WUERfMjOgQ6ze9TcGbF,2Z9WUERfMjOgQ6ze9TcGbF,,Little Voice,2007-07-03,day,12,album,spotify:album:2Z9WUERfMjOgQ6ze9TcGbF,https://open.spotify.com/album/2Z9WUERfMjOgQ6ze9TcGbF,USSM10700066,https://open.spotify.com/track/4E6cwWJWZw2zWf7VFbH7wf
,,1,252160,FALSE,https://api.spotify.com/v1/tracks/1j3H54xdahpAkNI0q6S89q,1j3H54xdahpAkNI0q6S89q,FALSE,With You,0,NA,4,track,spotify:track:1j3H54xdahpAkNI0q6S89q,album,,,https://api.spotify.com/v1/albums/5t7BjMUC2HXa5cWDOWmnVg,5t7BjMUC2HXa5cWDOWmnVg,,Exclusive,2007-11-01,day,16,album,spotify:album:5t7BjMUC2HXa5cWDOWmnVg,https://open.spotify.com/album/5t7BjMUC2HXa5cWDOWmnVg,USJI10700711,https://open.spotify.com/track/1j3H54xdahpAkNI0q6S89q
,,1,278573,FALSE,https://api.spotify.com/v1/tracks/7tAXHZdp9UpcYrHn7MZqfo,7tAXHZdp9UpcYrHn7MZqfo,FALSE,Forever,0,NA,1,track,spotify:track:7tAXHZdp9UpcYrHn7MZqfo,single,,,https://api.spotify.com/v1/albums/74JkTYeuAlUUNuusDyAl3Q,74JkTYeuAlUUNuusDyAl3Q,,Forever,2007-11-02,day,1,album,spotify:album:74JkTYeuAlUUNuusDyAl3Q,https://open.spotify.com/album/74JkTYeuAlUUNuusDyAl3Q,USJI10800113,https://open.spotify.com/track/7tAXHZdp9UpcYrHn7MZqfo
,,1,229413,FALSE,https://api.spotify.com/v1/tracks/3goSVuTt3fDYDP6kRnFwuL,3goSVuTt3fDYDP6kRnFwuL,FALSE,Take A Bow,80,NA,14,track,spotify:track:3goSVuTt3fDYDP6kRnFwuL,album,,,https://api.spotify.com/v1/albums/3JSWZWeTHF4HDGt5Eozdy7,3JSWZWeTHF4HDGt5Eozdy7,,Good Girl Gone Bad: Reloaded,2008-06-02,day,15,album,spotify:album:3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,USUM70809004,https://open.spotify.com/track/3goSVuTt3fDYDP6kRnFwuL
,,1,242373,FALSE,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,1mea3bSkSGXuIRvnydlB5b,FALSE,Viva La Vida,85,https://p.scdn.co/mp3-preview/823af866a17abbf272fb3a1120a4e3a3478661e7?cid=d450383041644584b024ce9752894d1c,7,track,spotify:track:1mea3bSkSGXuIRvnydlB5b,album,,,https://api.spotify.com/v1/albums/1CEODgTmTwLyabvwd7HBty,1CEODgTmTwLyabvwd7HBty,,Viva La Vida or Death and All His Friends,2008-05-26,day,10,album,spotify:album:1CEODgTmTwLyabvwd7HBty,https://open.spotify.com/album/1CEODgTmTwLyabvwd7HBty,GBAYE0800265,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b
,,1,242373,FALSE,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,1mea3bSkSGXuIRvnydlB5b,FALSE,Viva La Vida,85,https://p.scdn.co/mp3-preview/823af866a17abbf272fb3a1120a4e3a3478661e7?cid=d450383041644584b024ce9752894d1c,7,track,spotify:track:1mea3bSkSGXuIRvnydlB5b,album,,,https://api.spotify.com/v1/albums/1CEODgTmTwLyabvwd7HBty,1CEODgTmTwLyabvwd7HBty,,Viva La Vida or Death and All His Friends,2008-05-26,day,10,album,spotify:album:1CEODgTmTwLyabvwd7HBty,https://open.spotify.com/album/1CEODgTmTwLyabvwd7HBty,GBAYE0800265,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b
,,1,179640,FALSE,https://api.spotify.com/v1/tracks/005lwxGU1tms6HGELIcUv9,005lwxGU1tms6HGELIcUv9,FALSE,I Kissed A Girl,75,NA,2,track,spotify:track:005lwxGU1tms6HGELIcUv9,album,,,https://api.spotify.com/v1/albums/0r2BUyPTmpbfuz4rR39mLl,0r2BUyPTmpbfuz4rR39mLl,,One Of The Boys,2008-06-17,day,12,album,spotify:album:0r2BUyPTmpbfuz4rR39mLl,https://open.spotify.com/album/0r2BUyPTmpbfuz4rR39mLl,USCA20801738,https://open.spotify.com/track/005lwxGU1tms6HGELIcUv9
,,1,249533,TRUE,https://api.spotify.com/v1/tracks/3tvWMBIblzT5FSjKtIeRR1,3tvWMBIblzT5FSjKtIeRR1,FALSE,Whatever You Like,0,NA,6,track,spotify:track:3tvWMBIblzT5FSjKtIeRR1,album,,,https://api.spotify.com/v1/albums/68E0atuSszPQYckBQ6cQnv,68E0atuSszPQYckBQ6cQnv,,Paper Trail,2008-09-08,day,16,album,spotify:album:68E0atuSszPQYckBQ6cQnv,https://open.spotify.com/album/68E0atuSszPQYckBQ6cQnv,USAT20803170,https://open.spotify.com/track/3tvWMBIblzT5FSjKtIeRR1
,,1,249533,TRUE,https://api.spotify.com/v1/tracks/3tvWMBIblzT5FSjKtIeRR1,3tvWMBIblzT5FSjKtIeRR1,FALSE,Whatever You Like,0,NA,6,track,spotify:track:3tvWMBIblzT5FSjKtIeRR1,album,,,https://api.spotify.com/v1/albums/68E0atuSszPQYckBQ6cQnv,68E0atuSszPQYckBQ6cQnv,,Paper Trail,2008-09-08,day,16,album,spotify:album:68E0atuSszPQYckBQ6cQnv,https://open.spotify.com/album/68E0atuSszPQYckBQ6cQnv,USAT20803170,https://open.spotify.com/track/3tvWMBIblzT5FSjKtIeRR1
,,1,238626,FALSE,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,2VOomzT6VavJOGBeySqaMc,FALSE,Disturbia,82,NA,13,track,spotify:track:2VOomzT6VavJOGBeySqaMc,album,,,https://api.spotify.com/v1/albums/3JSWZWeTHF4HDGt5Eozdy7,3JSWZWeTHF4HDGt5Eozdy7,,Good Girl Gone Bad: Reloaded,2008-06-02,day,15,album,spotify:album:3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,USUM70814476,https://open.spotify.com/track/2VOomzT6VavJOGBeySqaMc
,,1,238626,FALSE,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,2VOomzT6VavJOGBeySqaMc,FALSE,Disturbia,82,NA,13,track,spotify:track:2VOomzT6VavJOGBeySqaMc,album,,,https://api.spotify.com/v1/albums/3JSWZWeTHF4HDGt5Eozdy7,3JSWZWeTHF4HDGt5Eozdy7,,Good Girl Gone Bad: Reloaded,2008-06-02,day,15,album,spotify:album:3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,USUM70814476,https://open.spotify.com/track/2VOomzT6VavJOGBeySqaMc
,,1,267080,FALSE,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,0ByMNEPAPpOR5H69DVrTNy,FALSE,Don't Stop The Music,83,NA,3,track,spotify:track:0ByMNEPAPpOR5H69DVrTNy,album,,,https://api.spotify.com/v1/albums/3JSWZWeTHF4HDGt5Eozdy7,3JSWZWeTHF4HDGt5Eozdy7,,Good Girl Gone Bad: Reloaded,2008-06-02,day,15,album,spotify:album:3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,USUM70734700,https://open.spotify.com/track/0ByMNEPAPpOR5H69DVrTNy
,,1,202906,FALSE,https://api.spotify.com/v1/tracks/1uigwk5hNV84zRd5YQQRTk,1uigwk5hNV84zRd5YQQRTk,FALSE,Pocketful of Sunshine,73,https://p.scdn.co/mp3-preview/dd866795052b8baff9d7aca1f91eeb4dfd956c3e?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:1uigwk5hNV84zRd5YQQRTk,album,,,https://api.spotify.com/v1/albums/6D1YpObdaha620Tm54WbIw,6D1YpObdaha620Tm54WbIw,,Pocketful Of Sunshine,2007-04-27,day,13,album,spotify:album:6D1YpObdaha620Tm54WbIw,https://open.spotify.com/album/6D1YpObdaha620Tm54WbIw,GBARL0701374,https://open.spotify.com/track/1uigwk5hNV84zRd5YQQRTk
,,1,234360,FALSE,https://api.spotify.com/v1/tracks/2XbfY2O2v3xwedUJ0J2kkr,2XbfY2O2v3xwedUJ0J2kkr,FALSE,Closer,66,NA,1,track,spotify:track:2XbfY2O2v3xwedUJ0J2kkr,album,,,https://api.spotify.com/v1/albums/6dTn9vJSxVTIGm4Cu5dH4x,6dTn9vJSxVTIGm4Cu5dH4x,,Year Of The Gentleman (Bonus Track Edition),2008-01-01,day,13,album,spotify:album:6dTn9vJSxVTIGm4Cu5dH4x,https://open.spotify.com/album/6dTn9vJSxVTIGm4Cu5dH4x,USUM70809378,https://open.spotify.com/track/2XbfY2O2v3xwedUJ0J2kkr
,,1,196280,FALSE,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,0rFOs9paloAvEtzwDX1Kmc,FALSE,Bubbly,73,NA,4,track,spotify:track:0rFOs9paloAvEtzwDX1Kmc,album,,,https://api.spotify.com/v1/albums/0gX4aTUhxNbdFTJBXX7OrH,0gX4aTUhxNbdFTJBXX7OrH,,Coco,2007-01-01,day,12,album,spotify:album:0gX4aTUhxNbdFTJBXX7OrH,https://open.spotify.com/album/0gX4aTUhxNbdFTJBXX7OrH,USUM70736197,https://open.spotify.com/track/0rFOs9paloAvEtzwDX1Kmc
,,1,196280,FALSE,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,0rFOs9paloAvEtzwDX1Kmc,FALSE,Bubbly,73,NA,4,track,spotify:track:0rFOs9paloAvEtzwDX1Kmc,album,,,https://api.spotify.com/v1/albums/0gX4aTUhxNbdFTJBXX7OrH,0gX4aTUhxNbdFTJBXX7OrH,,Coco,2007-01-01,day,12,album,spotify:album:0gX4aTUhxNbdFTJBXX7OrH,https://open.spotify.com/album/0gX4aTUhxNbdFTJBXX7OrH,USUM70736197,https://open.spotify.com/track/0rFOs9paloAvEtzwDX1Kmc
,,1,204733,FALSE,https://api.spotify.com/v1/tracks/2H1l4JczUDbiWfQtQElB05,2H1l4JczUDbiWfQtQElB05,FALSE,Touch My Body,1,NA,2,track,spotify:track:2H1l4JczUDbiWfQtQElB05,album,,,https://api.spotify.com/v1/albums/7JXUd8N7OXYQz981E5Jaq2,7JXUd8N7OXYQz981E5Jaq2,,E=MC²,2008-01-01,day,14,album,spotify:album:7JXUd8N7OXYQz981E5Jaq2,https://open.spotify.com/album/7JXUd8N7OXYQz981E5Jaq2,USUM70809417,https://open.spotify.com/track/2H1l4JczUDbiWfQtQElB05
,,1,208106,FALSE,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,28IEbk5a7twNTbUEvWslUb,FALSE,Paralyzer,79,NA,1,track,spotify:track:28IEbk5a7twNTbUEvWslUb,album,,,https://api.spotify.com/v1/albums/2pCfqddO9tLKRz3wzSNGsZ,2pCfqddO9tLKRz3wzSNGsZ,,Them Vs. You Vs. Me (Deluxe Edition),2007-01-01,day,16,album,spotify:album:2pCfqddO9tLKRz3wzSNGsZ,https://open.spotify.com/album/2pCfqddO9tLKRz3wzSNGsZ,USWU30700001,https://open.spotify.com/track/28IEbk5a7twNTbUEvWslUb
,,1,208106,FALSE,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,28IEbk5a7twNTbUEvWslUb,FALSE,Paralyzer,79,NA,1,track,spotify:track:28IEbk5a7twNTbUEvWslUb,album,,,https://api.spotify.com/v1/albums/2pCfqddO9tLKRz3wzSNGsZ,2pCfqddO9tLKRz3wzSNGsZ,,Them Vs. You Vs. Me (Deluxe Edition),2007-01-01,day,16,album,spotify:album:2pCfqddO9tLKRz3wzSNGsZ,https://open.spotify.com/album/2pCfqddO9tLKRz3wzSNGsZ,USWU30700001,https://open.spotify.com/track/28IEbk5a7twNTbUEvWslUb
,,1,240426,FALSE,https://api.spotify.com/v1/tracks/50xeLNGKmskmYUSINhqvfa,50xeLNGKmskmYUSINhqvfa,FALSE,Clumsy,64,NA,2,track,spotify:track:50xeLNGKmskmYUSINhqvfa,album,,,https://api.spotify.com/v1/albums/3t8HFQNlwLBW7htwLvFfzA,3t8HFQNlwLBW7htwLvFfzA,,The Dutchess,2006-01-01,day,13,album,spotify:album:3t8HFQNlwLBW7htwLvFfzA,https://open.spotify.com/album/3t8HFQNlwLBW7htwLvFfzA,USUM70609116,https://open.spotify.com/track/50xeLNGKmskmYUSINhqvfa
,,1,242946,FALSE,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,1EzrEOXmMH3G43AXT1y7pA,FALSE,I'm Yours,85,https://p.scdn.co/mp3-preview/975f7acc6041b1b74b5a4bdacf8843df6c51505c?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:1EzrEOXmMH3G43AXT1y7pA,album,,,https://api.spotify.com/v1/albums/04G0YylSjvDQZrjOfE5jA5,04G0YylSjvDQZrjOfE5jA5,,We Sing. We Dance. We Steal Things.,2008-05-12,day,12,album,spotify:album:04G0YylSjvDQZrjOfE5jA5,https://open.spotify.com/album/04G0YylSjvDQZrjOfE5jA5,USEE10800667,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA
,,1,242946,FALSE,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,1EzrEOXmMH3G43AXT1y7pA,FALSE,I'm Yours,85,https://p.scdn.co/mp3-preview/975f7acc6041b1b74b5a4bdacf8843df6c51505c?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:1EzrEOXmMH3G43AXT1y7pA,album,,,https://api.spotify.com/v1/albums/04G0YylSjvDQZrjOfE5jA5,04G0YylSjvDQZrjOfE5jA5,,We Sing. We Dance. We Steal Things.,2008-05-12,day,12,album,spotify:album:04G0YylSjvDQZrjOfE5jA5,https://open.spotify.com/album/04G0YylSjvDQZrjOfE5jA5,USEE10800667,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA
,,1,216880,FALSE,https://api.spotify.com/v1/tracks/20ORwCJusz4KS2PbTPVNKo,20ORwCJusz4KS2PbTPVNKo,FALSE,Leavin',68,NA,1,track,spotify:track:20ORwCJusz4KS2PbTPVNKo,album,,,https://api.spotify.com/v1/albums/2tDCfKFy2YW9N0IwNSRdOJ,2tDCfKFy2YW9N0IwNSRdOJ,,Departure - Recharged,2008,year,16,album,spotify:album:2tDCfKFy2YW9N0IwNSRdOJ,https://open.spotify.com/album/2tDCfKFy2YW9N0IwNSRdOJ,USHR10823703,https://open.spotify.com/track/20ORwCJusz4KS2PbTPVNKo
,,1,233466,FALSE,https://api.spotify.com/v1/tracks/3Ui2jdyxbZQrZohfM0NOgG,3Ui2jdyxbZQrZohfM0NOgG,FALSE,Tattoo,66,https://p.scdn.co/mp3-preview/3e86559b728ba25af18278cbcacadc45dc3d1231?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:3Ui2jdyxbZQrZohfM0NOgG,album,,,https://api.spotify.com/v1/albums/6JCNOvp9UeMrFuXwNW0JW6,6JCNOvp9UeMrFuXwNW0JW6,,Jordin Sparks,2007-11-20,day,16,album,spotify:album:6JCNOvp9UeMrFuXwNW0JW6,https://open.spotify.com/album/6JCNOvp9UeMrFuXwNW0JW6,GBCTA0700266,https://open.spotify.com/track/3Ui2jdyxbZQrZohfM0NOgG
,,2,190453,FALSE,https://api.spotify.com/v1/tracks/0G71WvIkF2K6HViJeFvOcM,0G71WvIkF2K6HViJeFvOcM,FALSE,See You Again,0,NA,1,track,spotify:track:0G71WvIkF2K6HViJeFvOcM,album,,,https://api.spotify.com/v1/albums/3BdqKi8c48NUvZ7ppk3wHV,3BdqKi8c48NUvZ7ppk3wHV,,Hannah Montana 2 / Meet Miley Cyrus,2007-01-01,day,20,album,spotify:album:3BdqKi8c48NUvZ7ppk3wHV,https://open.spotify.com/album/3BdqKi8c48NUvZ7ppk3wHV,USHR10723141,https://open.spotify.com/track/0G71WvIkF2K6HViJeFvOcM
,,1,179946,FALSE,https://api.spotify.com/v1/tracks/5619Ojc6t9evEEs3B7Drhe,5619Ojc6t9evEEs3B7Drhe,FALSE,Shake It,73,https://p.scdn.co/mp3-preview/e87b59a1d044b49c1cf1999fd54ef317987d5591?cid=d450383041644584b024ce9752894d1c,4,track,spotify:track:5619Ojc6t9evEEs3B7Drhe,album,,,https://api.spotify.com/v1/albums/2tZnyjZ6Orm55gE8bqJ3UG,2tZnyjZ6Orm55gE8bqJ3UG,,Metro Station,2007-09-18,day,10,album,spotify:album:2tZnyjZ6Orm55gE8bqJ3UG,https://open.spotify.com/album/2tZnyjZ6Orm55gE8bqJ3UG,USSM10702537,https://open.spotify.com/track/5619Ojc6t9evEEs3B7Drhe
,,1,223853,FALSE,https://api.spotify.com/v1/tracks/48s0QHJgmiNsth3WEO6U4M,48s0QHJgmiNsth3WEO6U4M,FALSE,Stop And Stare,64,NA,3,track,spotify:track:48s0QHJgmiNsth3WEO6U4M,album,,,https://api.spotify.com/v1/albums/2KSpGeDoNjqCKg6HL8LAyI,2KSpGeDoNjqCKg6HL8LAyI,,Dreaming Out Loud,2007-01-01,day,13,album,spotify:album:2KSpGeDoNjqCKg6HL8LAyI,https://open.spotify.com/album/2KSpGeDoNjqCKg6HL8LAyI,USUM70758804,https://open.spotify.com/track/48s0QHJgmiNsth3WEO6U4M
,,1,236693,FALSE,https://api.spotify.com/v1/tracks/6AdLyvisRKHLAwARaZMGr6,6AdLyvisRKHLAwARaZMGr6,FALSE,Take You There,71,https://p.scdn.co/mp3-preview/d2520eccbdbc7de68ded1ada73a2ad1aeb0e5a0c?cid=d450383041644584b024ce9752894d1c,3,track,spotify:track:6AdLyvisRKHLAwARaZMGr6,album,,,https://api.spotify.com/v1/albums/1y6Vw5HI0HmLOY2EtzLiPh,1y6Vw5HI0HmLOY2EtzLiPh,,Sean Kingston,2008-03-11,day,14,album,spotify:album:1y6Vw5HI0HmLOY2EtzLiPh,https://open.spotify.com/album/1y6Vw5HI0HmLOY2EtzLiPh,USSM10702415,https://open.spotify.com/track/6AdLyvisRKHLAwARaZMGr6
,,1,203760,FALSE,https://api.spotify.com/v1/tracks/1kusepF3AacIEtUTYrw4GV,1kusepF3AacIEtUTYrw4GV,FALSE,Paper Planes,50,NA,11,track,spotify:track:1kusepF3AacIEtUTYrw4GV,album,,,https://api.spotify.com/v1/albums/1Lymt1abGCr3J06bbnmWca,1Lymt1abGCr3J06bbnmWca,,Kala,2007-01-01,day,12,album,spotify:album:1Lymt1abGCr3J06bbnmWca,https://open.spotify.com/album/1Lymt1abGCr3J06bbnmWca,GBBKS0700215,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV
,,1,220226,FALSE,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,1y4eb6hmAvsqlDOl3fx9kk,FALSE,Hot N Cold,74,NA,7,track,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,album,,,https://api.spotify.com/v1/albums/0r2BUyPTmpbfuz4rR39mLl,0r2BUyPTmpbfuz4rR39mLl,,One Of The Boys,2008-06-17,day,12,album,spotify:album:0r2BUyPTmpbfuz4rR39mLl,https://open.spotify.com/album/0r2BUyPTmpbfuz4rR39mLl,USCA20802544,https://open.spotify.com/track/1y4eb6hmAvsqlDOl3fx9kk
,,1,220226,FALSE,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,1y4eb6hmAvsqlDOl3fx9kk,FALSE,Hot N Cold,74,NA,7,track,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,album,,,https://api.spotify.com/v1/albums/0r2BUyPTmpbfuz4rR39mLl,0r2BUyPTmpbfuz4rR39mLl,,One Of The Boys,2008-06-17,day,12,album,spotify:album:0r2BUyPTmpbfuz4rR39mLl,https://open.spotify.com/album/0r2BUyPTmpbfuz4rR39mLl,USCA20802544,https://open.spotify.com/track/1y4eb6hmAvsqlDOl3fx9kk
,,1,244266,FALSE,https://api.spotify.com/v1/tracks/4yHFxB8kzzeuNvoouR8N0N,4yHFxB8kzzeuNvoouR8N0N,FALSE,Damaged,62,https://p.scdn.co/mp3-preview/9ced33c2fec57313d1e830ae3db9d55f377f8278?cid=d450383041644584b024ce9752894d1c,3,track,spotify:track:4yHFxB8kzzeuNvoouR8N0N,album,,,https://api.spotify.com/v1/albums/3NSb7dq7re8pssO2ukY1ta,3NSb7dq7re8pssO2ukY1ta,,Welcome to the Dollhouse,2008-03-17,day,16,album,spotify:album:3NSb7dq7re8pssO2ukY1ta,https://open.spotify.com/album/3NSb7dq7re8pssO2ukY1ta,USAT20800937,https://open.spotify.com/track/4yHFxB8kzzeuNvoouR8N0N
,,1,221840,TRUE,https://api.spotify.com/v1/tracks/6ScJMrlpiLfZUGtWp4QIVt,6ScJMrlpiLfZUGtWp4QIVt,FALSE,A Milli,74,NA,3,track,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,album,,,https://api.spotify.com/v1/albums/5BGzOpea6At0Nd7tYtYZOP,5BGzOpea6At0Nd7tYtYZOP,,Tha Carter III,2008-06-10,day,16,album,spotify:album:5BGzOpea6At0Nd7tYtYZOP,https://open.spotify.com/album/5BGzOpea6At0Nd7tYtYZOP,USCM50800553,https://open.spotify.com/track/6ScJMrlpiLfZUGtWp4QIVt
,,1,226146,FALSE,https://api.spotify.com/v1/tracks/7qpDqr5TxcTlOHG0k7moGt,7qpDqr5TxcTlOHG0k7moGt,FALSE,Sorry,0,NA,6,track,spotify:track:7qpDqr5TxcTlOHG0k7moGt,album,,,https://api.spotify.com/v1/albums/0jJsG6B5PqmOMEKpuCg5ru,0jJsG6B5PqmOMEKpuCg5ru,,15,2006-04-11,day,11,album,spotify:album:0jJsG6B5PqmOMEKpuCg5ru,https://open.spotify.com/album/0jJsG6B5PqmOMEKpuCg5ru,USDPK0513006,https://open.spotify.com/track/7qpDqr5TxcTlOHG0k7moGt
,,1,241960,FALSE,https://api.spotify.com/v1/tracks/0uybt73QFXaLCoxuVf6fhm,0uybt73QFXaLCoxuVf6fhm,FALSE,It's Not My Time,66,NA,3,track,spotify:track:0uybt73QFXaLCoxuVf6fhm,album,,,https://api.spotify.com/v1/albums/0e2vlZj9wAALaxr5Bhxvw8,0e2vlZj9wAALaxr5Bhxvw8,,3 Doors Down,2008-01-01,day,12,album,spotify:album:0e2vlZj9wAALaxr5Bhxvw8,https://open.spotify.com/album/0e2vlZj9wAALaxr5Bhxvw8,USUM70803427,https://open.spotify.com/track/0uybt73QFXaLCoxuVf6fhm
,,1,234173,FALSE,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,2iXBZ32Fz5VDCLeE0JIdX5,FALSE,Better in Time,72,https://p.scdn.co/mp3-preview/80612b886ffccdf3e254efbea37bd4ef3ec12ccb?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,album,,,https://api.spotify.com/v1/albums/0VaAFegRAAn4OCg7p4QjN5,0VaAFegRAAn4OCg7p4QjN5,,Spirit,2007,year,13,album,spotify:album:0VaAFegRAAn4OCg7p4QjN5,https://open.spotify.com/album/0VaAFegRAAn4OCg7p4QjN5,GBHMU0700069,https://open.spotify.com/track/2iXBZ32Fz5VDCLeE0JIdX5
,,1,290360,FALSE,https://api.spotify.com/v1/tracks/0OYcEfskah1egYHjYRvbg1,0OYcEfskah1egYHjYRvbg1,FALSE,Shadow of the Day,70,https://p.scdn.co/mp3-preview/81241f94eea288e527652eb41ad8cedf5948adb9?cid=d450383041644584b024ce9752894d1c,5,track,spotify:track:0OYcEfskah1egYHjYRvbg1,album,,,https://api.spotify.com/v1/albums/2tlTBLz2w52rpGCLBGyGw6,2tlTBLz2w52rpGCLBGyGw6,,Minutes to Midnight,2007-05-14,day,12,album,spotify:album:2tlTBLz2w52rpGCLBGyGw6,https://open.spotify.com/album/2tlTBLz2w52rpGCLBGyGw6,USWB10701214,https://open.spotify.com/track/0OYcEfskah1egYHjYRvbg1
,,1,232000,FALSE,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,34ceTg8ChN5HjrqiIYCn9Q,FALSE,Miss Independent,74,NA,5,track,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,album,,,https://api.spotify.com/v1/albums/6dTn9vJSxVTIGm4Cu5dH4x,6dTn9vJSxVTIGm4Cu5dH4x,,Year Of The Gentleman (Bonus Track Edition),2008-01-01,day,13,album,spotify:album:6dTn9vJSxVTIGm4Cu5dH4x,https://open.spotify.com/album/6dTn9vJSxVTIGm4Cu5dH4x,USUM70826981,https://open.spotify.com/track/34ceTg8ChN5HjrqiIYCn9Q
,,1,232000,FALSE,https://api.spotify.com/v1/tracks/34ceTg8ChN5HjrqiIYCn9Q,34ceTg8ChN5HjrqiIYCn9Q,FALSE,Miss Independent,74,NA,5,track,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,album,,,https://api.spotify.com/v1/albums/6dTn9vJSxVTIGm4Cu5dH4x,6dTn9vJSxVTIGm4Cu5dH4x,,Year Of The Gentleman (Bonus Track Edition),2008-01-01,day,13,album,spotify:album:6dTn9vJSxVTIGm4Cu5dH4x,https://open.spotify.com/album/6dTn9vJSxVTIGm4Cu5dH4x,USUM70826981,https://open.spotify.com/track/34ceTg8ChN5HjrqiIYCn9Q
,,1,185600,FALSE,https://api.spotify.com/v1/tracks/7lWF2mVr1KKbVnaT2nSlPo,7lWF2mVr1KKbVnaT2nSlPo,FALSE,Fall For You,66,https://p.scdn.co/mp3-preview/4a4018f048e735b25f10d8dcc9a223bf12c67330?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:7lWF2mVr1KKbVnaT2nSlPo,album,,,https://api.spotify.com/v1/albums/2wBnQVDlrzxFSVq0gdi0Th,2wBnQVDlrzxFSVq0gdi0Th,,A Twist In My Story,2008-01-15,day,11,album,spotify:album:2wBnQVDlrzxFSVq0gdi0Th,https://open.spotify.com/album/2wBnQVDlrzxFSVq0gdi0Th,USYAH0700007,https://open.spotify.com/track/7lWF2mVr1KKbVnaT2nSlPo
